Distribution_1,Distribution_2,Distribution_3
-0.7070352210171107,9.147567604632355,14.166431024746885
-0.031042125708966,10.216324633623628,22.600613550384733
0.40637128960495594,10.551831136065447,23.47423750896889
0.3612374475765352,8.755294996609727,16.903349178878084
1.3448867830332065,9.288945941656094,19.00985249994924
0.0957601473126279,8.912680541715712,17.93757576676611
-1.6473550761743547,10.898183255007146,20.55389215991795
-0.01827494829828149,9.121790088827938,19.772961027293974
0.6175120962957448,11.960359351929137,21.153054543758344
-0.16048252235888047,11.984339162457687,20.727309002126983
-1.0124243478416075,11.865207473786295,22.123504855604022
-0.20616006582028454,13.509607714170626,17.512820750724224
0.0544284859322918,9.646156126353693,20.63679749959906
1.5801001044103926,6.752023899785149,20.763009604049845
0.2751419006965236,10.392524006381404,23.96052634569621
-0.8655540493037894,10.639394489564987,17.408177999409816
0.37219347409282333,7.210876760336887,18.137437340670857
-0.894080104978205,9.912546314664704,15.06314061273116
1.1994969331167247,12.04555058658017,20.92992398010352
0.34204280239912394,8.697335908444554,25.843294582888703
-1.6008694539461028,12.443643598386126,16.101070319625183
-0.005934289856025517,9.349731624965345,19.517326859121365
1.5633529640947084,8.84045370574417,21.381231673144587
0.2923021800885453,11.779934769093066,23.033708174376674
-1.3579154650184209,12.573689824423695,21.290497633406765
1.1479924079263382,8.451891831735443,23.836838625911824
-0.8296000380729768,10.201271955062229,17.90384110094329
2.0488445233153723,11.776550083802155,20.74241128867059
0.115921660176019,8.513083190441485,22.864605151669053
-1.3612436704140523,10.003987056848501,17.458543321839766
0.316169055331357,9.96226623741797,24.450183658680068
0.012246417668428598,13.94882592849942,19.768756905329504
0.1941147675193659,11.339520049806431,21.764306136817357
-0.4644482346147442,9.2628657426592,24.43319756402613
-1.6695426315803084,10.438005731113014,21.875566536757024
0.1451841835608894,11.594763378142774,22.42167525643652
-1.0755720851498667,8.435595801779137,21.853968697964437
-1.1549207062745965,10.909843436936418,19.25408667970903
-0.0917493437991681,13.727622635484996,19.823427808747496
0.2702215088503809,10.4970991505452,16.59380797894267
-1.2631609340921914,13.93169761397573,19.147631878930326
0.5692093475763802,10.012846198801913,24.077728819369305
1.326949539952241,10.852109245636969,21.342284318932638
-1.6934603877773144,5.011954458644737,18.434083821356296
-2.6657282182372497,7.766298811951824,20.778765180067452
0.34948460196930214,8.451712814720624,15.270773378988402
0.30998961507783007,12.011025676846586,24.843442292683406
-0.11905824179618724,10.338668749991674,18.475572230765188
-0.4389238075703716,12.067390700221189,23.841451979607815
-1.3466277072879265,9.91704810172577,18.282106245835912
0.8538401362104706,9.74086406219356,18.26755941526154
-0.9342587314696335,10.102568172586539,21.17315898416452
0.13347585214929458,11.18687332521357,18.71038466708365
-0.06975542496949413,8.428138353462996,20.706156480518693
-1.25619087159694,9.681614253795502,19.52317426850503
0.5990233287276953,6.552013276423493,21.15677644983189
-0.15422380856576665,13.193837944850408,25.899658378141908
0.5977458753609389,7.911781132826103,21.30422216546544
-1.8130617781232248,8.602091544318974,22.8803695966299
0.36958276779051086,6.465384417539381,23.830964826927193
-0.0021874581906729078,10.449903683101661,17.805356730181146
0.6179627977810884,12.448260628448022,26.815267075443636
2.910769309976963,8.694653777125502,19.551089858903094
-0.7059115785978434,12.412432282562843,15.757866553650471
0.2126113512828849,9.135193971422062,17.88095035536068
-0.6849809651901564,8.939717495589488,16.22312271789987
-1.0351092112238038,12.652894636096914,21.15342030912928
1.2700561979480007,10.360590807404007,17.5526106584371
1.1768360848498511,9.76084295396217,20.914092248935273
-1.0686974941195724,8.463302334960016,22.405744244417892
1.6219602666227888,11.879650778527104,24.40384376785081
-0.7563605441507556,9.890605240814232,20.1372933540394
-1.585414992050631,10.375653272445748,21.592445226771446
-0.9979459648553932,9.262783954848029,17.38208979202231
0.8030367220578515,12.436499998498725,17.55902449040746
0.10389901557871796,12.720008457461333,20.30919093153789
-1.7530143247151941,8.626690554077191,21.178783650463135
0.8024043476302071,11.335484412683238,23.108367470654674
1.2577227044735797,7.66677354841498,18.95239443311924
0.06306646593934685,11.829479867916122,22.604811910655876
-1.3771675762579214,10.928726322067233,17.9707963551755
-1.0176420410213354,11.636313152088531,20.616568048248322
-0.713730374669213,11.664872077039746,17.02832371291084
0.6451222652232076,9.309727019162512,21.842464219837037
0.3794198744847447,13.261877029324294,16.90549549952356
-0.6419831648982528,7.07138906427002,18.462092972587527
-1.2293336131431685,6.103181979214867,21.488376266292523
-0.9368706570606673,7.0268929550574075,20.59644298320185
-1.0319217863838313,8.168683636679644,22.853958525774235
-0.5808143690671005,9.407843910357325,20.148520633687607
0.5611810756009115,10.749507668036543,15.83993457915085
0.7181885929687645,12.663241925754235,12.094217187175447
-1.361888483293808,11.930257313493945,20.959576856906423
0.34284446884068137,11.534496181318216,21.473208275485952
-0.4900276696769334,9.576197425684072,20.783529810369533
-1.1356670982850172,9.822117818029351,16.835833753164653
1.1248312658791502,10.467372768965669,17.86825703825559
0.26727021369791687,11.89851576223994,16.375084182586065
-0.04834098722819753,6.263057856634263,21.512110967070306
-0.7600701819184533,10.104755530641523,17.58079136071747
