Distribution_1,Distribution_2,Distribution_3
0.24705687963799,9.794842514949275,17.40945394419603
-1.4679027309925121,9.318902110637834,23.397161252147924
-0.23099607463105903,8.97076877890537,21.29486846545798
1.4823952961227886,6.01977704356865,19.583903462408525
-1.788029589597579,9.957647609700025,20.183538963658233
0.03449953614204551,7.009018278378015,18.34299574241821
-0.8244842859276708,14.50763969787944,26.990365587072045
0.23733633028613896,10.565073197812062,19.000306194902727
1.591940091057039,7.390757666441009,19.408326408981534
0.55329560125977,11.478417930748812,21.777813150526356
0.3120540616187165,10.386861913645465,18.66869162831603
0.5483959414564262,13.008344606896355,21.650976485325753
-0.23566861699406255,9.430573143486797,18.766663348912473
1.3770665921534013,9.679983665940165,21.346842636436058
0.13854218933527396,9.642613828914246,22.55257733089353
-0.49941544239076785,9.535606800341084,22.643304886430215
-1.67702867003152,10.131665240597824,19.787033508552014
0.25954262885548846,10.278153099319189,17.27405846502974
-0.13985418511055345,12.091089947243727,20.712118770958487
-2.311879497381176,7.104516620313259,24.036642784840726
0.6613285043588327,10.57908553026017,21.403441083365678
1.0369419492788916,9.013567717939516,19.552922687573172
0.27475355995954137,5.140165659919123,14.650645101472456
0.5774458183104331,5.661148798867854,21.18300940966562
-2.110337398811384,10.694330447020114,14.91842699676975
-0.6114918446251486,7.516159164455827,17.07149550342006
-2.441686664757463,10.097753704424516,19.48191023537235
0.01654432847536466,7.615665666863176,21.186376196121092
-0.7364498156618183,10.37152531974928,19.825637884526884
-0.810211153022268,11.568729028076731,22.60282754268033
-1.338729876625588,11.41523030294066,19.062503340414526
-1.2577723440832116,10.968266256265322,16.22271329537924
-1.4251617389762434,9.723627686001684,16.690332339958005
-0.06665257987067177,8.678614374747202,18.46804819583082
2.583038075424315,9.086999760612013,20.266648836857016
0.7288277447923249,16.580987302322207,18.333285436640505
0.44822237746137356,10.925902236210113,17.473215443883618
1.0212758031624276,8.664121825802626,18.477192450717666
0.3751377359003762,9.643685459303933,22.61480837953244
-0.47260312677572897,14.187191786598163,17.610801840561813
0.6904298472980728,10.140502209349961,23.006113027564542
-1.601677566793991,14.146123587080476,16.119326219641906
-0.3528381829929152,9.25882500260767,20.2238831652497
-1.046460876001325,8.862869721833222,18.460290507508965
-0.29837202980459226,9.896415529514462,19.32624895204054
-0.6446312987036448,8.467664748706717,27.352645321295018
-0.3484925175577574,8.731883128235545,17.70727568099761
0.8509619638609571,12.223976411159121,18.844238758542865
-1.5288278011788021,7.96776758376501,13.784476783998013
0.0005994021245555888,12.835320625158346,17.59272551008124
-1.569989086985252,13.935604911601422,14.620728589061262
-0.6200829750420184,12.33506213384916,20.778416819693096
0.8830218349726836,11.679493038290758,16.437709376898415
-0.3030465466308125,6.735491041120817,19.841252606151773
-0.4586642609999157,10.116787061845729,21.55741203164648
0.1089172983397213,9.146301742580714,18.18520475053016
0.23266324613087744,9.614517219014749,20.992792957087403
1.107753823261262,10.85922206108849,22.668391226955922
0.2831305312104886,5.880285035158489,21.765057401699895
0.11625461248801855,9.341081618498553,19.249134946944103
0.5330082278056577,8.442614631076651,31.773507965437076
0.013027285589054749,7.175960461404419,21.823893386831077
-1.1578122390893355,6.548014406376392,19.909643466317654
-0.2737402227815619,8.912464140383143,20.54164010043949
0.5248610595744782,9.69471247760893,19.034208786525724
0.8044739111676095,12.501493121633246,18.134190278406265
0.28044184030864333,9.604630389681988,20.86620790188338
2.018456697986188,10.043352180060158,17.30879264985922
0.11640470311607519,10.777494804000625,20.25881134461749
0.18107440638995592,6.533134423856453,25.616898776284316
1.1401585953754951,7.42198684335729,24.450914469117443
-1.507959643331893,11.582127193051507,19.935387368001916
0.8750957866231227,8.556902995113514,19.549789751231934
1.9223908357342667,10.867323284627059,17.63046264725454
-0.4642008149936703,8.456386574215063,15.470937188216734
1.0808642066971879,11.281465373195845,22.517958504595843
0.27436866886957756,8.723728013058595,18.75679184997662
-0.25499444228333656,8.727679857507333,20.301789533888964
-1.691068357492101,7.6093823831166745,15.742074192194817
1.476724573732119,12.485114472415725,19.72613743726947
-0.35681027117790526,10.415916411551857,15.562180264700094
0.6579226127520689,10.888884369444499,18.131825957763724
-0.5414065909393527,11.424443928018539,21.55705884510369
-0.6376397303137218,12.193908827033106,26.023346571993347
0.720065882393721,10.861272659187659,22.429837425040816
-0.5660529699863749,14.215473157988345,20.18852553621245
1.5474552082031814,7.245654069657761,14.503785817551112
0.23784444326849474,8.704934890663832,21.791212416080242
-0.9615447302350731,11.399332883113285,14.241919711435198
-0.21793883972725836,7.687775754617332,20.923840262867383
1.150973801714572,11.795382051294565,28.16894273712932
0.9182097546133335,10.025009585421309,22.85526724158189
1.3011639151827747,13.704646330357155,19.681131182429056
-0.2578144738969414,11.552582436979613,13.712758730005824
-1.5830373787363914,9.810211270725901,21.52875318983025
-0.6938424489905674,10.39761305395021,21.41255053297809
-0.552418337517251,8.101664598458761,21.976575348916384
-0.43507781029444703,10.991488066052336,20.24604164752055
1.0468118827383988,9.26583075069236,14.606328721512472
-1.0943148900581379,14.415994153432827,17.272140624107568
